0,-5.524328
0.5,-5.524328
1,-5.524328
1.5,-5.524328
2,-5.524328
2.5,-5.28258
3,-5.013152
3.5,-4.7435
4,-4.473638
4.5,-4.203577
5,-3.933329
5.5,-3.662905
6,-3.392318
6.5,-3.121579
7,-2.850701
7.5,-2.579695
8,-2.308573
8.5,-2.037348
9,-1.766031
9.5,-1.494636
10,-1.223173
10.5,-0.951655
11,-0.680095
11.5,-0.408504
12,-0.136894
12.5,0.134721
13,0.38243
13.5,0.425598
14,0.405646
14.5,0.385993
15,0.366671
15.5,0.347387
16,0.327794
16.5,0.30795
17,0.288421
17.5,0.268719
18,0.24875
18.5,0.229259
19,0.209844
19.5,0.189843
20,0.169787
20.5,0.150372
21,0.130587
21.5,0.110482
22,0.090807
22.5,0.070566
23,0.050863
23.5,0.031116
24,0.010745
24.5,-0.009382
25,-0.029498
25.5,-0.049032
26,-0.069083
26.5,-0.088753
27,-0.108424
27.5,-0.128224
28,-0.148954
28.5,-0.16788
29,-0.18811
29.5,-0.208128
30,-0.227982
30.5,-0.247647
31,-0.267665
31.5,-0.287742
32,-0.306961
32.5,-0.326647
33,-0.346067
33.5,-0.365884
34,-0.385303
34.5,-0.404609
35,-0.423974
35.5,-0.444246
36,-0.462856
36.5,-0.482123
37,-0.501667
37.5,-0.520766
38,-0.53968
38.5,-0.559729
39,-0.579006
39.5,-0.597876
40,-0.616642
40.5,-0.635094
41,-0.654425
41.5,-0.672697
42,-0.691751
42.5,-0.710549
43,-0.728288
43.5,-0.746668
44,-0.765244
44.5,-0.783471
45,-0.801199
45.5,-0.820089
46,-0.837898
46.5,-0.855891
47,-0.873493
47.5,-0.891247
48,-0.908865
48.5,-0.926201
49,-0.943525
49.5,-0.961002
50,-0.978022
50.5,-0.994927
51,-1.012191
51.5,-1.028999
52,-1.045231
52.5,-1.061995
53,-1.078639
53.5,-1.095294
54,-1.110857
54.5,-1.127409
55,-1.14364
55.5,-1.159745
56,-1.175248
56.5,-1.190729
57,-1.206313
57.5,-1.220968
58,-1.236633
58.5,-1.251326
59,-1.266654
59.5,-1.281141
60,-1.295958
60.5,-1.31046
61,-1.324723
61.5,-1.33846
62,-1.353428
62.5,-1.367181
63,-1.380656
63.5,-1.39424
64,-1.407981
64.5,-1.420788
65,-1.433839
65.5,-1.44657
66,-1.460256
66.5,-1.472145
67,-1.48468
67.5,-1.496856
68,-1.509304
68.5,-1.520606
69,-1.532874
69.5,-1.54461
70,-1.55557
70.5,-1.56685
71,-1.578228
71.5,-1.589041
72,-1.599843
72.5,-1.610384
73,-1.621088
73.5,-1.631352
74,-1.640726
74.5,-1.651332
75,-1.660549
75.5,-1.670264
76,-1.678992
76.5,-1.688143
77,-1.696892
77.5,-1.705191
78,-1.713967
78.5,-1.722559
79,-1.730266
79.5,-1.737994
80,-1.745777
80.5,-1.753712
81,-1.760534
81.5,-1.767508
82,-1.774557
82.5,-1.781336
83,-1.787718
83.5,-1.794214
84,-1.800591
84.5,-1.805996
85,-1.811521
85.5,-1.817604
86,-1.8227
86.5,-1.827514
87,-1.832599
87.5,-1.837266
88,-1.841791
88.5,-1.845563
89,-1.850056
89.5,-1.854034
90,-1.856937
90.5,-1.86066
91,-1.864046
91.5,-1.867378
92,-1.869044
92.5,-1.872539
93,-1.875019
93.5,-1.876788
94,-1.878589
94.5,-1.880874
95,-1.882681
95.5,-1.88292
96,-1.884716
96.5,-1.886061
97,-1.886203
97.5,-1.886805
98,-1.887407
98.5,-1.887456
99,-1.886756
99.5,-1.886468
100,-1.886371
100.5,-1.88528
101,-1.883875
101.5,-1.882958
102,-1.8821
102.5,-1.879571
103,-1.877835
103.5,-1.876533
104,-1.873933
104.5,-1.87097
105,-1.868534
105.5,-1.866021
106,-1.862445
106.5,-1.859119
107,-1.855678
107.5,-1.85214
108,-1.847951
108.5,-1.844157
109,-1.839968
109.5,-1.835285
110,-1.830325
110.5,-1.825745
111,-1.820524
111.5,-1.815075
112,-1.809372
112.5,-1.804232
113,-1.798029
113.5,-1.791799
114,-1.785059
114.5,-1.779046
115,-1.772294
115.5,-1.765168
116,-1.758868
116.5,-1.751074
117,-1.743449
117.5,-1.735856
118,-1.728176
118.5,-1.72022
119,-1.711226
119.5,-1.703584
120,-1.694515
120.5,-1.685684
121,-1.676658
121.5,-1.667681
122,-1.658557
122.5,-1.648434
123,-1.639054
123.5,-1.629387
124,-1.619036
124.5,-1.608463
125,-1.598437
125.5,-1.587803
126,-1.576681
126.5,-1.565379
127,-1.554447
127.5,-1.543422
128,-1.531316
128.5,-1.520183
129,-1.508354
129.5,-1.496346
130,-1.483947
130.5,-1.472492
131,-1.460028
131.5,-1.44702
132,-1.434355
132.5,-1.421515
133,-1.408116
133.5,-1.395076
134,-1.381992
134.5,-1.368234
135,-1.354536
135.5,-1.340604
136,-1.327096
136.5,-1.312779
137,-1.298646
137.5,-1.284252
138,-1.270043
138.5,-1.254839
139,-1.240385
139.5,-1.225872
140,-1.21057
140.5,-1.195432
141,-1.180809
141.5,-1.165116
142,-1.149406
142.5,-1.133768
143,-1.117531
143.5,-1.101865
144,-1.085742
144.5,-1.069429
145,-1.053523
145.5,-1.037123
146,-1.020821
146.5,-1.004545
147,-0.987601
147.5,-0.970983
148,-0.95405
148.5,-0.937198
149,-0.920308
149.5,-0.903103
150,-0.886088
150.5,-0.868654
151,-0.851025
151.5,-0.833623
152,-0.816385
152.5,-0.798201
153,-0.780392
153.5,-0.762609
154,-0.744751
154.5,-0.726844
155,-0.709034
155.5,-0.691289
156,-0.67255
156.5,-0.654588
157,-0.636267
157.5,-0.618467
158,-0.599761
158.5,-0.581287
159,-0.56245
159.5,-0.543384
160,-0.52509
160.5,-0.506094
161,-0.487224
161.5,-0.469315
162,-0.449798
162.5,-0.431242
163,-0.412409
163.5,-0.393267
164,-0.374722
164.5,-0.355747
165,-0.336767
165.5,-0.317956
166,-0.298927
166.5,-0.279768
167,-0.260293
167.5,-0.241161
168,-0.222338
168.5,-0.203173
169,-0.183666
169.5,-0.164936
170,-0.145553
170.5,-0.126605
171,-0.107592
171.5,-0.088297
172,-0.069452
172.5,-0.050244
173,-0.031062
173.5,-0.012125
174,0.007274
174.5,0.02702
175,0.045507
175.5,0.064378
176,0.083609
176.5,0.102388
177,0.12182
177.5,0.140469
178,0.15921
178.5,0.178277
179,0.197013
179.5,0.215494
180,0.234746
180.5,0.253112
181,0.272054
181.5,0.290236
182,0.309281
182.5,0.327669
183,0.346122
183.5,0.364471
184,0.383044
184.5,0.401176
185,0.419324
185.5,0.437283
186,0.456213
186.5,0.473807
187,0.491787
187.5,0.509772
188,0.527556
188.5,0.545133
189,0.562928
189.5,0.580369
190,0.598202
190.5,0.615361
191,0.632666
191.5,0.650199
192,0.666782
192.5,0.684451
193,0.701022
193.5,0.71818
194,0.734518
194.5,0.751519
195,0.76784
195.5,0.784514
196,0.800759
196.5,0.816873
197,0.833178
197.5,0.848966
