0,-5.523037
0.5,-5.523037
1,-5.523037
1.5,-5.523037
2,-5.51012
2.5,-5.240888
3,-4.971424
3.5,-4.701739
4,-4.431846
4.5,-4.161755
5,-3.891478
5.5,-3.621029
6,-3.350417
6.5,-3.079656
7,-2.808757
7.5,-2.537732
8,-2.266594
8.5,-1.995354
9,-1.724024
9.5,-1.452617
10,-1.181145
10.5,-0.90962
11,-0.638054
11.5,-0.366459
12,-0.094848
12.5,0.176767
13,0.448375
13.5,0.719962
14,0.991517
14.5,1.263027
15,1.534481
15.5,1.805866
16,2.07717
16.5,2.170792
17,2.195576
17.5,2.211025
18,2.227422
18.5,2.242777
19,2.258328
19.5,2.273666
20,2.289433
20.5,2.30476
21,2.31929
21.5,2.333743
22,2.349319
22.5,2.363646
23,2.377632
23.5,2.392827
24,2.406965
24.5,2.420679
25,2.434864
25.5,2.449169
26,2.46293
26.5,2.476383
27,2.490448
27.5,2.503651
28,2.517276
28.5,2.530071
29,2.543615
29.5,2.556578
30,2.569286
30.5,2.581722
31,2.59527
31.5,2.606817
32,2.618879
32.5,2.631504
33,2.643132
33.5,2.655236
34,2.667058
34.5,2.679016
35,2.68951
35.5,2.70151
36,2.711787
36.5,2.723598
37,2.733516
37.5,2.744627
38,2.755304
38.5,2.765867
39,2.775682
39.5,2.785741
40,2.796011
40.5,2.805451
41,2.815108
41.5,2.824299
42,2.83427
42.5,2.842274
43,2.85173
43.5,2.860276
44,2.868891
44.5,2.876965
45,2.886112
45.5,2.893719
46,2.902031
46.5,2.909211
47,2.916715
47.5,2.924176
48,2.930678
48.5,2.938252
49,2.944461
49.5,2.951407
50,2.95767
50.5,2.964361
51,2.970028
51.5,2.975923
52,2.981801
52.5,2.987744
53,2.992419
53.5,2.997777
54,3.002902
54.5,3.007306
55,3.011537
55.5,3.015757
56,3.020627
56.5,3.023824
57,3.027892
57.5,3.03163
58,3.035108
58.5,3.038401
59,3.04183
59.5,3.044701
60,3.047832
60.5,3.050004
61,3.052854
61.5,3.055205
62,3.057241
62.5,3.059657
63,3.061158
63.5,3.063167
64,3.064549
64.5,3.065421
65,3.06697
65.5,3.067187
66,3.067853
66.5,3.068573
67,3.068221
67.5,3.068427
68,3.068015
68.5,3.067869
69,3.066249
69.5,3.065995
70,3.064446
70.5,3.063119
71,3.061683
71.5,3.05995
72,3.057534
72.5,3.055546
73,3.052675
73.5,3.050259
74,3.048076
74.5,3.044934
75,3.041684
75.5,3.038585
76,3.035774
76.5,3.031684
77,3.028347
77.5,3.024875
78,3.020887
78.5,3.016164
79,3.013227
79.5,3.007967
80,3.00378
80.5,2.998476
81,2.99412
81.5,2.988302
82,2.983133
82.5,2.977163
83,2.971697
83.5,2.965504
84,2.95897
84.5,2.95332
85,2.946298
85.5,2.93984
86,2.933094
86.5,2.925958
87,2.918731
87.5,2.911232
88,2.903901
88.5,2.896694
89,2.888231
89.5,2.879962
90,2.872224
90.5,2.863305
91,2.854629
91.5,2.845482
92,2.837359
92.5,2.827502
93,2.81856
93.5,2.808833
94,2.799549
94.5,2.78961
95,2.779525
95.5,2.769872
96,2.759521
96.5,2.749012
97,2.737955
97.5,2.728367
98,2.71647
98.5,2.706226
99,2.695142
99.5,2.684171
100,2.672614
100.5,2.660971
101,2.649772
101.5,2.636963
102,2.625882
102.5,2.613192
103,2.601645
103.5,2.589046
104,2.576642
104.5,2.564238
105,2.551178
105.5,2.538421
106,2.525327
106.5,2.512098
107,2.498906
107.5,2.485324
108,2.472213
108.5,2.458218
109,2.444565
109.5,2.430743
110,2.416698
110.5,2.403142
111,2.388516
111.5,2.374878
112,2.360436
112.5,2.345994
113,2.33133
113.5,2.317131
114,2.302406
114.5,2.287274
115,2.27199
115.5,2.257145
116,2.24115
116.5,2.226012
117,2.210357
117.5,2.196184
118,2.179433
118.5,2.164933
119,2.14783
119.5,2.13328
120,2.116805
120.5,2.101235
121,2.085297
121.5,2.069352
122,2.053206
122.5,2.036691
123,2.020898
123.5,2.003812
124,1.987812
124.5,1.9704
125,1.954356
125.5,1.936824
126,1.92136
126.5,1.90418
127,1.887776
127.5,1.870303
128,1.853394
128.5,1.837418
129,1.819704
129.5,1.80382
130,1.785949
130.5,1.769282
131,1.752344
131.5,1.735313
132,1.718168
132.5,1.700572
