0,-5.523037
0.5,-5.523037
1,-5.523037
1.5,-5.523037
2,-5.379841
2.5,-5.110496
3,-4.840923
3.5,-4.571136
4,-4.301145
4.5,-4.030963
5,-3.760602
5.5,-3.490072
6,-3.219387
6.5,-2.948557
7,-2.677596
7.5,-2.406515
8,-2.135326
8.5,-1.864041
9,-1.592672
9.5,-1.321232
10,-1.049733
10.5,-0.806972
11,-0.75405
11.5,-0.767069
12,-0.779159
12.5,-0.790999
13,-0.802964
13.5,-0.814256
14,-0.826764
14.5,-0.837621
15,-0.849303
15.5,-0.860192
16,-0.87182
16.5,-0.882476
17,-0.893496
17.5,-0.904629
18,-0.915529
18.5,-0.925907
19,-0.936796
19.5,-0.947664
20,-0.957792
20.5,-0.96792
21,-0.97844
21.5,-0.988818
22,-0.998653
22.5,-1.008868
23,-1.018676
23.5,-1.028413
24,-1.038014
24.5,-1.047181
25,-1.056831
25.5,-1.066323
26,-1.0755
26.5,-1.08445
27,-1.093899
27.5,-1.102631
28,-1.11108
28.5,-1.120062
29,-1.128489
29.5,-1.13708
30,-1.145318
30.5,-1.153951
31,-1.161798
31.5,-1.17009
32,-1.177654
32.5,-1.185408
33,-1.192858
33.5,-1.199895
34,-1.207763
34.5,-1.214843
35,-1.221788
35.5,-1.228646
36,-1.235623
36.5,-1.242242
37,-1.248948
37.5,-1.255219
38,-1.261333
38.5,-1.267588
39,-1.273756
39.5,-1.279713
40,-1.285642
40.5,-1.291321
41,-1.296561
41.5,-1.302468
42,-1.307251
42.5,-1.312225
43,-1.317182
43.5,-1.322166
44,-1.326499
44.5,-1.332107
45,-1.335479
45.5,-1.340132
46,-1.344155
46.5,-1.348732
47,-1.351984
47.5,-1.356132
48,-1.35965
48.5,-1.362924
49,-1.366317
49.5,-1.369825
50,-1.372507
50.5,-1.375819
51,-1.378452
51.5,-1.380694
52,-1.383094
52.5,-1.385917
53,-1.387578
53.5,-1.389489
54,-1.391807
54.5,-1.392589
55,-1.39469
55.5,-1.396433
56,-1.397448
56.5,-1.397888
57,-1.399625
57.5,-1.399522
58,-1.40101
58.5,-1.401026
59,-1.402134
59.5,-1.401227
60,-1.402497
60.5,-1.401102
61,-1.402486
61.5,-1.400613
62,-1.401379
62.5,-1.39981
63,-1.399625
63.5,-1.397948
64,-1.397595
64.5,-1.396189
65,-1.394663
65.5,-1.393431
66,-1.391536
66.5,-1.389799
67,-1.387611
67.5,-1.386253
68,-1.383343
68.5,-1.381193
69,-1.378696
69.5,-1.3759
70,-1.372919
70.5,-1.370585
71,-1.367061
71.5,-1.363771
72,-1.360883
72.5,-1.356583
73,-1.353515
73.5,-1.349346
74,-1.345458
74.5,-1.341696
75,-1.337048
75.5,-1.332542
76,-1.328144
76.5,-1.323637
77,-1.318832
77.5,-1.313957
78,-1.309152
78.5,-1.304081
79,-1.298684
79.5,-1.2939
80,-1.28808
80.5,-1.282297
81,-1.276428
81.5,-1.270645
82,-1.26458
82.5,-1.258173
83,-1.251837
83.5,-1.245261
84,-1.2388
84.5,-1.232083
85,-1.225638
85.5,-1.218894
86,-1.211564
86.5,-1.204391
87,-1.197495
87.5,-1.190213
88,-1.182248
88.5,-1.175096
89,-1.167201
89.5,-1.15911
90,-1.151041
90.5,-1.14301
91,-1.134517
91.5,-1.126013
92,-1.117406
92.5,-1.108935
93,-1.100328
93.5,-1.091487
94,-1.082956
94.5,-1.073665
95,-1.06452
95.5,-1.055109
96,-1.046051
96.5,-1.03658
97,-1.02731
97.5,-1.017671
98,-1.008309
98.5,-0.998273
99,-0.988362
99.5,-0.97825
100,-0.96836
100.5,-0.957982
101,-0.947908
101.5,-0.937513
102,-0.927015
102.5,-0.916262
103,-0.906036
103.5,-0.895315
104,-0.884534
104.5,-0.873542
105,-0.862473
105.5,-0.851584
106,-0.839999
106.5,-0.829474
107,-0.817987
107.5,-0.806674
108,-0.795083
108.5,-0.783591
109,-0.772076
109.5,-0.760372
110,-0.748645
110.5,-0.737147
111,-0.725355
111.5,-0.713102
112,-0.701381
112.5,-0.689703
113,-0.677167
113.5,-0.665207
114,-0.6531
114.5,-0.641177
115,-0.628549
115.5,-0.6163
116,-0.604269
116.5,-0.59158
117,-0.579158
117.5,-0.566214
118,-0.553553
118.5,-0.540315
119,-0.52761
