0,-5.523467
0.5,-5.523467
1,-5.523467
1.5,-5.523467
2,-5.523467
2.5,-5.357117
3,-5.087752
3.5,-4.818161
4,-4.548356
4.5,-4.278349
5,-4.008152
5.5,-3.737775
6,-3.467232
6.5,-3.196534
7,-2.925693
7.5,-2.654721
8,-2.38363
8.5,-2.112433
9,-1.84114
9.5,-1.569765
10,-1.29832
10.5,-1.026816
11,-0.755266
11.5,-0.483682
12,-0.212077
12.5,0.059538
13,0.331151
13.5,0.602748
14,0.874319
14.5,1.14585
15,1.417329
15.5,1.688745
16,1.960086
16.5,2.231338
17,2.50249
17.5,2.773531
18,2.847373
18.5,2.85127
19,2.852375
19.5,2.853768
20,2.855112
20.5,2.854472
21,2.855659
21.5,2.855951
22,2.856038
22.5,2.854884
23,2.855507
23.5,2.855345
24,2.853719
24.5,2.852906
25,2.852884
25.5,2.851042
26,2.849015
26.5,2.848473
27,2.846414
27.5,2.844279
28,2.841678
28.5,2.840508
29,2.837484
29.5,2.834763
30,2.832195
30.5,2.829436
31,2.826033
31.5,2.822045
32,2.819118
32.5,2.815379
33,2.810865
33.5,2.807153
34,2.803316
34.5,2.798601
35,2.793659
35.5,2.789057
36,2.784445
36.5,2.778863
37,2.77359
37.5,2.768647
38,2.76338
38.5,2.757071
39,2.751201
39.5,2.745315
40,2.738649
40.5,2.731972
41,2.725825
41.5,2.718936
42,2.711944
42.5,2.704654
43,2.698372
43.5,2.690361
44,2.683114
44.5,2.675059
45,2.667839
45.5,2.658814
46,2.651073
46.5,2.642568
47,2.634458
47.5,2.62521
48,2.616472
48.5,2.608199
49,2.598625
49.5,2.589382
50,2.580188
50.5,2.57115
51,2.560476
51.5,2.551124
52,2.541099
52.5,2.531481
53,2.520149
53.5,2.510352
54,2.499806
54.5,2.488919
55,2.477641
55.5,2.467366
56,2.45605
56.5,2.444419
57,2.43321
57.5,2.422468
58,2.410408
58.5,2.398668
59,2.387285
59.5,2.375284
60,2.363061
60.5,2.350935
61,2.339193
61.5,2.326416
62,2.314029
62.5,2.301701
63,2.28907
63.5,2.275375
64,2.262271
64.5,2.249525
65,2.235976
65.5,2.221987
66,2.209148
66.5,2.195999
67,2.182243
67.5,2.1684
68,2.154751
68.5,2.140739
69,2.126293
69.5,2.112991
70,2.09861
70.5,2.084407
71,2.069661
71.5,2.055751
72,2.041401
72.5,2.026215
73,2.011604
73.5,1.99709
74,1.981751
74.5,1.966277
75,1.951578
75.5,1.936217
76,1.921484
76.5,1.906269
77,1.891173
77.5,1.875626
78,1.85958
78.5,1.844532
79,1.829825
79.5,1.813773
80,1.79804
80.5,1.782644
81,1.767318
81.5,1.750917
82,1.735329
82.5,1.719807
83,1.703655
83.5,1.686743
84,1.671252
84.5,1.655289
85,1.638957
85.5,1.622738
86,1.607203
86.5,1.590913
87,1.57433
87.5,1.558523
88,1.542553
88.5,1.526083
89,1.509369
89.5,1.493539
90,1.477117
90.5,1.460283
91,1.443964
91.5,1.427856
92,1.411428
92.5,1.394261
93,1.378913
93.5,1.362126
94,1.345746
94.5,1.3286
95,1.312697
95.5,1.296322
96,1.279669
96.5,1.263163
97,1.24733
97.5,1.230259
98,1.213481
98.5,1.197604
99,1.181639
99.5,1.164915
100,1.148103
100.5,1.132312
101,1.115739
101.5,1.099296
102,1.083016
102.5,1.067675
103,1.051053
103.5,1.034956
104,1.019126
104.5,1.003171
105,0.98658
105.5,0.970875
106,0.955261
106.5,0.939517
107,0.92317
107.5,0.90798
108,0.892062
108.5,0.876209
109,0.860084
109.5,0.845088
110,0.829333
110.5,0.813452
111,0.798451
111.5,0.783661
112,0.767867
112.5,0.752643
113,0.737647
113.5,0.72277
114,0.707437
114.5,0.692625
115,0.678319
115.5,0.663192
116,0.648477
116.5,0.634263
117,0.619983
117.5,0.604568
118,0.59057
118.5,0.576545
119,0.56232
119.5,0.547779
120,0.534096
120.5,0.520636
121,0.506562
121.5,0.492585
122,0.479424
122.5,0.466099
123,0.452139
123.5,0.439211
124,0.426071
124.5,0.412692
125,0.399954
125.5,0.386716
126,0.374814
126.5,0.361462
127,0.349212
127.5,0.336784
128,0.324915
128.5,0.311975
129,0.300247
129.5,0.288182
130,0.276269
130.5,0.264226
131,0.253068
131.5,0.242155
132,0.229971
132.5,0.219351
133,0.208345
133.5,0.197649
134,0.186143
134.5,0.175844
135,0.16568
135.5,0.155315
136,0.145178
136.5,0.135129
137,0.125541
137.5,0.115094
138,0.105631
138.5,0.096462
139,0.086999
139.5,0.07753
140,0.068311
140.5,0.059652
141,0.050885
141.5,0.041666
142,0.033941
142.5,0.025537
143,0.017009
143.5,0.008735
144,0.001315
144.5,-0.006769
145,-0.015004
145.5,-0.021756
146,-0.028878
146.5,-0.036201
147,-0.042959
147.5,-0.049342
148,-0.05566
148.5,-0.063308
149,-0.068518
149.5,-0.074602
150,-0.081072
150.5,-0.086787
151,-0.092067
151.5,-0.097282
152,-0.103143
152.5,-0.107989
153,-0.112177
153.5,-0.11718
154,-0.122504
