0,-5.523898
0.5,-5.523898
1,-5.523898
1.5,-5.475456
2,-5.206194
2.5,-4.936701
3,-4.666988
3.5,-4.397069
4,-4.126953
4.5,-3.856654
5,-3.586183
5.5,-3.315551
6,-3.044772
6.5,-2.773856
7,-2.502816
7.5,-2.231663
8,-1.960411
8.5,-1.689071
9,-1.417655
9.5,-1.146176
10,-0.874644
10.5,-0.603074
11,-0.331477
11.5,-0.059864
12,0.211751
12.5,0.483356
13,0.75494
13.5,1.02649
14,1.095234
14.5,1.078026
15,1.06124
15.5,1.043971
16,1.027245
16.5,1.010193
17,0.992375
17.5,0.975089
18,0.958031
18.5,0.940647
19,0.922817
19.5,0.905297
20,0.887869
20.5,0.86968
21,0.851714
21.5,0.833835
22,0.815836
22.5,0.797826
23,0.77936
23.5,0.761985
24,0.743545
24.5,0.725013
25,0.706563
25.5,0.689328
26,0.670247
26.5,0.652432
27,0.633915
27.5,0.615779
28,0.597023
28.5,0.57824
29,0.560158
29.5,0.541505
30,0.522689
30.5,0.50352
31,0.485812
31.5,0.466746
32,0.447821
32.5,0.429444
33,0.410883
33.5,0.392289
34,0.373255
34.5,0.355079
35,0.336137
35.5,0.31725
36,0.298862
36.5,0.2798
37,0.260755
37.5,0.242079
38,0.223675
38.5,0.204852
39,0.186024
39.5,0.16775
40,0.149133
40.5,0.130375
41,0.112134
41.5,0.093985
42,0.074722
42.5,0.05636
43,0.037945
43.5,0.019622
44,0.001043
44.5,-0.017867
45,-0.036266
45.5,-0.054177
46,-0.072516
46.5,-0.090725
47,-0.108141
47.5,-0.126768
48,-0.144874
48.5,-0.162361
49,-0.179684
49.5,-0.19842
50,-0.216135
50.5,-0.233697
51,-0.251471
51.5,-0.26961
52,-0.287014
52.5,-0.304229
53,-0.321699
53.5,-0.339299
54,-0.356225
54.5,-0.373282
55,-0.390583
55.5,-0.407314
56,-0.424001
56.5,-0.441166
57,-0.457576
57.5,-0.474486
58,-0.490532
58.5,-0.507099
59,-0.523895
59.5,-0.539587
60,-0.556214
60.5,-0.573357
61,-0.589364
61.5,-0.604872
62,-0.620988
62.5,-0.636408
63,-0.651416
63.5,-0.667504
64,-0.683077
64.5,-0.69772
65,-0.712472
65.5,-0.727664
66,-0.742481
66.5,-0.756852
67,-0.77149
67.5,-0.786192
68,-0.800591
68.5,-0.814755
69,-0.829295
69.5,-0.843269
70,-0.857162
70.5,-0.870772
71,-0.884594
71.5,-0.898297
72,-0.911358
72.5,-0.924343
73,-0.937747
73.5,-0.950292
74,-0.962691
74.5,-0.975344
75,-0.988112
75.5,-0.999858
76,-1.01236
76.5,-1.024291
77,-1.035603
77.5,-1.047257
78,-1.059182
78.5,-1.07051
79,-1.081691
79.5,-1.092867
80,-1.103831
80.5,-1.114479
81,-1.124943
81.5,-1.135739
82,-1.146501
82.5,-1.156232
83,-1.166381
83.5,-1.176383
84,-1.185603
84.5,-1.194883
85,-1.204239
85.5,-1.213198
86,-1.22206
86.5,-1.230601
87,-1.239044
87.5,-1.247482
88,-1.255719
88.5,-1.263272
89,-1.271737
89.5,-1.279105
90,-1.285962
90.5,-1.293949
91,-1.300796
91.5,-1.307517
92,-1.313881
92.5,-1.320689
93,-1.327134
93.5,-1.332895
94,-1.339149
94.5,-1.345084
95,-1.350681
95.5,-1.355844
96,-1.361415
96.5,-1.366437
97,-1.371225
97.5,-1.375884
98,-1.380607
98.5,-1.384956
99,-1.38893
99.5,-1.393056
100,-1.396634
100.5,-1.400098
101,-1.403143
101.5,-1.406613
102,-1.409669
102.5,-1.412025
103,-1.41462
103.5,-1.417259
104,-1.418991
104.5,-1.420934
105,-1.423041
105.5,-1.424273
106,-1.425869
106.5,-1.426732
107,-1.427862
107.5,-1.428497
108,-1.429099
108.5,-1.429398
109,-1.429957
109.5,-1.429528
110,-1.42923
110.5,-1.42879
111,-1.428432
111.5,-1.427302
112,-1.42645
112.5,-1.425212
113,-1.423605
113.5,-1.421922
114,-1.420364
114.5,-1.418312
115,-1.415983
115.5,-1.413469
116,-1.411124
116.5,-1.40816
117,-1.405255
117.5,-1.401987
118,-1.399186
118.5,-1.395108
119,-1.391585
119.5,-1.387616
120,-1.383685
120.5,-1.379027
121,-1.37451
121.5,-1.369808
122,-1.364928
122.5,-1.359471
123,-1.354465
123.5,-1.349128
124,-1.343221
124.5,-1.337363
125,-1.331201
125.5,-1.32525
126,-1.318414
126.5,-1.312301
127,-1.305823
127.5,-1.298618
128,-1.291473
128.5,-1.284626
129,-1.276927
129.5,-1.269
130,-1.261485
130.5,-1.253721
131,-1.2455
131.5,-1.237068
132,-1.228977
132.5,-1.220463
133,-1.211374
133.5,-1.202203
134,-1.19383
134.5,-1.184023
135,-1.174754
135.5,-1.165279
136,-1.155466
136.5,-1.145079
137,-1.134707
137.5,-1.1244
138,-1.113562
138.5,-1.102853
139,-1.09247
139.5,-1.081458
140,-1.070119
140.5,-1.058976
141,-1.047387
141.5,-1.036005
142,-1.024323
142.5,-1.012555
143,-1.000733
143.5,-0.98853
144,-0.976284
144.5,-0.963538
145,-0.951188
145.5,-0.938627
146,-0.925777
146.5,-0.913058
147,-0.900013
147.5,-0.886772
148,-0.873422
148.5,-0.859763
149,-0.846158
149.5,-0.832331
150,-0.818443
150.5,-0.804273
151,-0.790179
151.5,-0.775656
152,-0.761393
152.5,-0.746723
153,-0.73227
153.5,-0.717621
154,-0.703075
154.5,-0.68834
155,-0.672936
155.5,-0.6582
156,-0.642671
156.5,-0.627153
157,-0.612357
157.5,-0.596942
158,-0.581059
158.5,-0.5649
159,-0.548724
159.5,-0.532216
160,-0.51629
160.5,-0.500424
161,-0.484253
161.5,-0.467897
162,-0.451471
162.5,-0.435202
163,-0.41839
163.5,-0.401768
164,-0.385472
164.5,-0.368958
165,-0.352157
165.5,-0.335241
166,-0.318021
166.5,-0.301247
167,-0.284206
167.5,-0.266453
168,-0.249429
168.5,-0.232122
169,-0.214603
169.5,-0.197062
170,-0.179815
170.5,-0.161959
171,-0.144733
171.5,-0.127045
172,-0.109841
172.5,-0.091926
173,-0.074526
173.5,-0.056751
174,-0.039194
174.5,-0.021126
175,-0.003124
175.5,0.014961
176,0.033251
176.5,0.050955
177,0.068806
177.5,0.086591
178,0.105121
178.5,0.122857
179,0.140643
179.5,0.158781
180,0.177012
180.5,0.195101
181,0.212837
181.5,0.231095
182,0.249059
182.5,0.267149
183,0.285477
183.5,0.303414
184,0.321867
184.5,0.33938
185,0.357453
185.5,0.375982
186,0.393962
186.5,0.4116
187,0.429879
187.5,0.447576
188,0.465263
188.5,0.483329
189,0.501934
189.5,0.519093
190,0.536996
190.5,0.555025
191,0.572651
191.5,0.590054
192,0.608365
192.5,0.625806
193,0.64354
193.5,0.661291
194,0.678623
194.5,0.69596
195,0.713189
195.5,0.73058
196,0.747928
196.5,0.764999
197,0.782075
197.5,0.799178
198,0.816689
198.5,0.833591
199,0.850509
199.5,0.868062
200,0.884523
200.5,0.901061
201,0.917951
201.5,0.934619
202,0.951085
202.5,0.967404
203,0.983995
203.5,1.000135
204,1.015792
204.5,1.031872
205,1.048196
205.5,1.063754
206,1.079476
206.5,1.09568
207,1.110841
207.5,1.126344
208,1.141994
208.5,1.157671
209,1.17256
209.5,1.187846
210,1.202686
210.5,1.217841
211,1.232262
211.5,1.24708
212,1.262034
212.5,1.27614
213,1.290398
213.5,1.304455
214,1.318735
214.5,1.332732
215,1.34656
215.5,1.360383
216,1.374255
216.5,1.387198
217,1.400782
217.5,1.414246
218,1.427053
218.5,1.439914
219,1.45309
219.5,1.46531
